probes,genes,,,,,,,,,,,,,,,,,,,
113675_at,SDSL,,,,,,,,,,,,,,,,,,,
10993_at,SDS,,,,,,,,,,,,,,,,,,,
121214_at,SDR9C7,,,,,,,,,,,,,,,,,,,
100288072_at,SDR42E2,,,,,,,,,,,,,,,,,,,
93517_at,SDR42E1,,,,,,,,,,,,,,,,,,,
56948_at,SDR39U1,,,,,,,,,,,,,,,,,,,
442388_at,SDR16C6P,,,,,,,,,,,,,,,,,,,
195814_at,SDR16C5,,,,,,,,,,,,,,,,,,,
54549_at,SDK2,,,,,,,,,,,,,,,,,,,
221935_at,SDK1,,,,,,,,,,,,,,,,,,,
29768_at,SDHDP6,,,,,,,,,,,,,,,,,,,
100289186_at,SDHDP1,,,,,,,,,,,,,,,,,,,
6392_at,SDHD,,,,,,,,,,,,,,,,,,,
6391_at,SDHC,,,,,,,,,,,,,,,,,,,
6390_at,SDHB,,,,,,,,,,,,,,,,,,,
728609_at,SDHAP3,,,,,,,,,,,,,,,,,,,
727956_at,SDHAP2,,,,,,,,,,,,,,,,,,,
255812_at,SDHAP1,,,,,,,,,,,,,,,,,,,
135154_at,SDHAF4,,,,,,,,,,,,,,,,,,,
57001_at,SDHAF3,,,,,,,,,,,,,,,,,,,
54949_at,SDHAF2,,,,,,,,,,,,,,,,,,,
644096_at,SDHAF1,,,,,,,,,,,,,,,,,,,
6389_at,SDHA,,,,,,,,,,,,,,,,,,,
51150_at,SDF4,,,,,,,,,,,,,,,,,,,
23753_at,SDF2L1,,,,,,,,,,,,,,,,,,,
6388_at,SDF2,,,,,,,,,,,,,,,,,,,
163859_at,SDE2,,,,,,,,,,,,,,,,,,,
10806_at,SDCCAG8,,,,,,,,,,,,,,,,,,,
646891_at,SDCCAG3P2,,,,,,,,,,,,,,,,,,,
10807_at,SDCCAG3,,,,,,,,,,,,,,,,,,,
100131656_at,SDCBPP3,,,,,,,,,,,,,,,,,,,
100129960_at,SDCBPP2,,,,,,,,,,,,,,,,,,,
100128930_at,SDCBPP1,,,,,,,,,,,,,,,,,,,
100507495_at,SDCBP2-AS1,,,,,,,,,,,,,,,,,,,
27111_at,SDCBP2,,,,,,,,,,,,,,,,,,,
6386_at,SDCBP,,,,,,,,,,,,,,,,,,,
376844_at,SDC4P,,,,,,,,,,,,,,,,,,,
6385_at,SDC4,,,,,,,,,,,,,,,,,,,
9672_at,SDC3,,,,,,,,,,,,,,,,,,,
6383_at,SDC2,,,,,,,,,,,,,,,,,,,
6382_at,SDC1,,,,,,,,,,,,,,,,,,,
400836_at,SDAD1P2,,,,,,,,,,,,,,,,,,,
157489_at,SDAD1P1,,,,,,,,,,,,,,,,,,,
55153_at,SDAD1,,,,,,,,,,,,,,,,,,,
57147_at,SCYL3,,,,,,,,,,,,,,,,,,,
55681_at,SCYL2,,,,,,,,,,,,,,,,,,,
57410_at,SCYL1,,,,,,,,,,,,,,,,,,,
642658_at,SCX,,,,,,,,,,,,,,,,,,,
222663_at,SCUBE3,,,,,,,,,,,,,,,,,,,
57758_at,SCUBE2,,,,,,,,,,,,,,,,,,,
80274_at,SCUBE1,,,,,,,,,,,,,,,,,,,
6344_at,SCTR,,,,,,,,,,,,,,,,,,,
6343_at,SCT,,,,,,,,,,,,,,,,,,,
85508_at,SCRT2,,,,,,,,,,,,,,,,,,,
83482_at,SCRT1,,,,,,,,,,,,,,,,,,,
79634_at,SCRN3,,,,,,,,,,,,,,,,,,,
90507_at,SCRN2,,,,,,,,,,,,,,,,,,,
9805_at,SCRN1,,,,,,,,,,,,,,,,,,,
23513_at,SCRIB,,,,,,,,,,,,,,,,,,,
11341_at,SCRG1,,,,,,,,,,,,,,,,,,,
59342_at,SCPEP1,,,,,,,,,,,,,,,,,,,
140856_at,SCP2D1,,,,,,,,,,,,,,,,,,,
6342_at,SCP2,,,,,,,,,,,,,,,,,,,
100129858_at,SCOC-AS1,,,,,,,,,,,,,,,,,,,
60592_at,SCOC,,,,,,,,,,,,,,,,,,,
9997_at,SCO2,,,,,,,,,,,,,,,,,,,
6341_at,SCO1,,,,,,,,,,,,,,,,,,,
6340_at,SCNN1G,,,,,,,,,,,,,,,,,,,
6339_at,SCNN1D,,,,,,,,,,,,,,,,,,,
6338_at,SCNN1B,,,,,,,,,,,,,,,,,,,
6337_at,SCNN1A,,,,,,,,,,,,,,,,,,,
79005_at,SCNM1,,,,,,,,,,,,,,,,,,,
6335_at,SCN9A,,,,,,,,,,,,,,,,,,,
6334_at,SCN8A,,,,,,,,,,,,,,,,,,,
6332_at,SCN7A,,,,,,,,,,,,,,,,,,,
6331_at,SCN5A,,,,,,,,,,,,,,,,,,,
6330_at,SCN4B,,,,,,,,,,,,,,,,,,,
6329_at,SCN4A,,,,,,,,,,,,,,,,,,,
55800_at,SCN3B,,,,,,,,,,,,,,,,,,,
6328_at,SCN3A,,,,,,,,,,,,,,,,,,,
6327_at,SCN2B,,,,,,,,,,,,,,,,,,,
6326_at,SCN2A,,,,,,,,,,,,,,,,,,,
6324_at,SCN1B,,,,,,,,,,,,,,,,,,,
6323_at,SCN1A,,,,,,,,,,,,,,,,,,,
11280_at,SCN11A,,,,,,,,,,,,,,,,,,,
6336_at,SCN10A,,,,,,,,,,,,,,,,,,,
256380_at,SCML4,,,,,,,,,,,,,,,,,,,
10389_at,SCML2,,,,,,,,,,,,,,,,,,,
6322_at,SCML1,,,,,,,,,,,,,,,,,,,
22955_at,SCMH1,,,,,,,,,,,,,,,,,,,
51540_at,SCLY,,,,,,,,,,,,,,,,,,,
132320_at,SCLT1,,,,,,,,,,,,,,,,,,,
85477_at,SCIN,,,,,,,,,,,,,,,,,,,
388325_at,SCIMP,,,,,,,,,,,,,,,,,,,
101669767_at,SCHLAP1,,,,,,,,,,,,,,,,,,,
29970_at,SCHIP1,,,,,,,,,,,,,,,,,,,
10590_at,SCGN,,,,,,,,,,,,,,,,,,,
117156_at,SCGB3A2,,,,,,,,,,,,,,,,,,,
92304_at,SCGB3A1,,,,,,,,,,,,,,,,,,,
100130342_at,SCGB2B3P,,,,,,,,,,,,,,,,,,,
284402_at,SCGB2B2,,,,,,,,,,,,,,,,,,,
4250_at,SCGB2A2,,,,,,,,,,,,,,,,,,,
4246_at,SCGB2A1,,,,,,,,,,,,,,,,,,,
404552_at,SCGB1D4,,,,,,,,,,,,,,,,,,,
10647_at,SCGB1D2,,,,,,,,,,,,,,,,,,,
10648_at,SCGB1D1,,,,,,,,,,,,,,,,,,,
653486_at,SCGB1C2,,,,,,,,,,,,,,,,,,,
147199_at,SCGB1C1,,,,,,,,,,,,,,,,,,,
643719_at,SCGB1B2P,,,,,,,,,,,,,,,,,,,
7356_at,SCGB1A1,,,,,,,,,,,,,,,,,,,
6447_at,SCG5,,,,,,,,,,,,,,,,,,,
29106_at,SCG3,,,,,,,,,,,,,,,,,,,
7857_at,SCG2,,,,,,,,,,,,,,,,,,,
152579_at,SCFD2,,,,,,,,,,,,,,,,,,,
23256_at,SCFD1,,,,,,,,,,,,,,,,,,,
104355296_at,SCEL-AS1,,,,,,,,,,,,,,,,,,,
8796_at,SCEL,,,,,,,,,,,,,,,,,,,
645313_at,SCDP1,,,,,,,,,,,,,,,,,,,
79966_at,SCD5,,,,,,,,,,,,,,,,,,,
6319_at,SCD,,,,,,,,,,,,,,,,,,,
51097_at,SCCPDH,,,,,,,,,,,,,,,,,,,
619207_at,SCART1,,,,,,,,,,,,,,,,,,,
100158262_at,SCARNA9L,,,,,,,,,,,,,,,,,,,
619383_at,SCARNA9,,,,,,,,,,,,,,,,,,,
677776_at,SCARNA8,,,,,,,,,,,,,,,,,,,
677767_at,SCARNA7,,,,,,,,,,,,,,,,,,,
677772_at,SCARNA6,,,,,,,,,,,,,,,,,,,
677775_at,SCARNA5,,,,,,,,,,,,,,,,,,,
677771_at,SCARNA4,,,,,,,,,,,,,,,,,,,
100124533_at,SCARNA27,,,,,,,,,,,,,,,,,,,
106633816_at,SCARNA26B,,,,,,,,,,,,,,,,,,,
677773_at,SCARNA23,,,,,,,,,,,,,,,,,,,
677770_at,SCARNA22,,,,,,,,,,,,,,,,,,,
107397391_at,SCARNA21B,,,,,,,,,,,,,,,,,,,
677763_at,SCARNA21,,,,,,,,,,,,,,,,,,,
677681_at,SCARNA20,,,,,,,,,,,,,,,,,,,
677766_at,SCARNA2,,,,,,,,,,,,,,,,,,,
107397392_at,SCARNA18B,,,,,,,,,,,,,,,,,,,
677765_at,SCARNA18,,,,,,,,,,,,,,,,,,,
677769_at,SCARNA17,,,,,,,,,,,,,,,,,,,
677781_at,SCARNA16,,,,,,,,,,,,,,,,,,,
677778_at,SCARNA15,,,,,,,,,,,,,,,,,,,
692149_at,SCARNA14,,,,,,,,,,,,,,,,,,,
677777_at,SCARNA12,,,,,,,,,,,,,,,,,,,
677780_at,SCARNA11,,,,,,,,,,,,,,,,,,,
692148_at,SCARNA10,,,,,,,,,,,,,,,,,,,
677774_at,SCARNA1,,,,,,,,,,,,,,,,,,,
91179_at,SCARF2,,,,,,,,,,,,,,,,,,,
8578_at,SCARF1,,,,,,,,,,,,,,,,,,,
950_at,SCARB2,,,,,,,,,,,,,,,,,,,
949_at,SCARB1,,,,,,,,,,,,,,,,,,,
286133_at,SCARA5,,,,,,,,,,,,,,,,,,,
51435_at,SCARA3,,,,,,,,,,,,,,,,,,,
49855_at,SCAPER,,,,,,,,,,,,,,,,,,,
22937_at,SCAP,,,,,,,,,,,,,,,,,,,
54581_at,SCAND2P,,,,,,,,,,,,,,,,,,,
51282_at,SCAND1,,,,,,,,,,,,,,,,,,,
192683_at,SCAMP5,,,,,,,,,,,,,,,,,,,
113178_at,SCAMP4,,,,,,,,,,,,,,,,,,,
10067_at,SCAMP3,,,,,,,,,,,,,,,,,,,
10066_at,SCAMP2,,,,,,,,,,,,,,,,,,,
728769_at,SCAMP1-AS1,,,,,,,,,,,,,,,,,,,
9522_at,SCAMP1,,,,,,,,,,,,,,,,,,,
286205_at,SCAI,,,,,,,,,,,,,,,,,,,
22828_at,SCAF8,,,,,,,,,,,,,,,,,,,
57466_at,SCAF4,,,,,,,,,,,,,,,,,,,
9169_at,SCAF11,,,,,,,,,,,,,,,,,,,
58506_at,SCAF1,,,,,,,,,,,,,,,,,,,
6309_at,SC5D,,,,,,,,,,,,,,,,,,,
157869_at,SBSPON,,,,,,,,,,,,,,,,,,,
374897_at,SBSN,,,,,,,,,,,,,,,,,,,
22904_at,SBNO2,,,,,,,,,,,,,,,,,,,
55206_at,SBNO1,,,,,,,,,,,,,,,,,,,
100130827_at,SBK3,,,,,,,,,,,,,,,,,,,
646643_at,SBK2,,,,,,,,,,,,,,,,,,,
388228_at,SBK1,,,,,,,,,,,,,,,,,,,
283104_at,SBF2-AS1,,,,,,,,,,,,,,,,,,,
81846_at,SBF2,,,,,,,,,,,,,,,,,,,
100133234_at,SBF1P1,,,,,,,,,,,,,,,,,,,
6305_at,SBF1,,,,,,,,,,,,,,,,,,,
155370_at,SBDSP1,,,,,,,,,,,,,,,,,,,
51119_at,SBDS,,,,,,,,,,,,,,,,,,,
55776_at,SAYSD1,,,,,,,,,,,,,,,,,,,
283726_at,SAXO2,,,,,,,,,,,,,,,,,,,
158297_at,SAXO1,,,,,,,,,,,,,,,,,,,
60485_at,SAV1,,,,,,,,,,,,,,,,,,,
340562_at,SATL1,,,,,,,,,,,,,,,,,,,
150538_at,SATB2-AS1,,,,,,,,,,,,,,,,,,,
23314_at,SATB2,,,,,,,,,,,,,,,,,,,
101927777_at,SATB1-AS1,,,,,,,,,,,,,,,,,,,
6304_at,SATB1,,,,,,,,,,,,,,,,,,,
112483_at,SAT2,,,,,,,,,,,,,,,,,,,
6303_at,SAT1,,,,,,,,,,,,,,,,,,,
163786_at,SASS6,,,,,,,,,,,,,,,,,,,
54440_at,SASH3,,,,,,,,,,,,,,,,,,,
23328_at,SASH1,,,,,,,,,,,,,,,,,,,
9733_at,SART3,,,,,,,,,,,,,,,,,,,
9092_at,SART1,,,,,,,,,,,,,,,,,,,
54938_at,SARS2,,,,,,,,,,,,,,,,,,,
6301_at,SARS,,,,,,,,,,,,,,,,,,,
84324_at,SARNP,,,,,,,,,,,,,,,,,,,
23098_at,SARM1,,,,,,,,,,,,,,,,,,,
1757_at,SARDH,,,,,,,,,,,,,,,,,,,
51669_at,SARAF,,,,,,,,,,,,,,,,,,,
51128_at,SAR1B,,,,,,,,,,,,,,,,,,,
646260_at,SAR1AP1,,,,,,,,,,,,,,,,,,,
56681_at,SAR1A,,,,,,,,,,,,,,,,,,,
89958_at,SAPCD2,,,,,,,,,,,,,,,,,,,
386627_at,SAP30L-AS1,,,,,,,,,,,,,,,,,,,
79685_at,SAP30L,,,,,,,,,,,,,,,,,,,
29115_at,SAP30BP,,,,,,,,,,,,,,,,,,,
8819_at,SAP30,,,,,,,,,,,,,,,,,,,
100316904_at,SAP25,,,,,,,,,,,,,,,,,,,
10284_at,SAP18,,,,,,,,,,,,,,,,,,,
79595_at,SAP130,,,,,,,,,,,,,,,,,,,
100874190_at,SAMSN1-AS1,,,,,,,,,,,,,,,,,,,
64092_at,SAMSN1,,,,,,,,,,,,,,,,,,,
101927152_at,SAMMSON,,,,,,,,,,,,,,,,,,,
100271893_at,SAMM50P1,,,,,,,,,,,,,,,,,,,
25813_at,SAMM50,,,,,,,,,,,,,,,,,,,
25939_at,SAMHD1,,,,,,,,,,,,,,,,,,,
219285_at,SAMD9L,,,,,,,,,,,,,,,,,,,
54809_at,SAMD9,,,,,,,,,,,,,,,,,,,
142891_at,SAMD8,,,,,,,,,,,,,,,,,,,
344658_at,SAMD7,,,,,,,,,,,,,,,,,,,
389432_at,SAMD5,,,,,,,,,,,,,,,,,,,
55095_at,SAMD4B,,,,,,,,,,,,,,,,,,,
23034_at,SAMD4A,,,,,,,,,,,,,,,,,,,
154075_at,SAMD3,,,,,,,,,,,,,,,,,,,
161394_at,SAMD15,,,,,,,,,,,,,,,,,,,
201191_at,SAMD14,,,,,,,,,,,,,,,,,,,
148418_at,SAMD13,,,,,,,,,,,,,,,,,,,
552860_at,SAMD12-AS1,,,,,,,,,,,,,,,,,,,
401474_at,SAMD12,,,,,,,,,,,,,,,,,,,
148398_at,SAMD11,,,,,,,,,,,,,,,,,,,
140700_at,SAMD10,,,,,,,,,,,,,,,,,,,
90378_at,SAMD1,,,,,,,,,,,,,,,,,,,
57167_at,SALL4,,,,,,,,,,,,,,,,,,,
27164_at,SALL3,,,,,,,,,,,,,,,,,,,
6297_at,SALL2,,,,,,,,,,,,,,,,,,,
6299_at,SALL1,,,,,,,,,,,,,,,,,,,
644717_at,SAGE2P,,,,,,,,,,,,,,,,,,,
55511_at,SAGE1,,,,,,,,,,,,,,,,,,,
6295_at,SAG,,,,,,,,,,,,,,,,,,,
9667_at,SAFB2,,,,,,,,,,,,,,,,,,,
6294_at,SAFB,,,,,,,,,,,,,,,,,,,
10055_at,SAE1,,,,,,,,,,,,,,,,,,,
100506680_at,SACS-AS1,,,,,,,,,,,,,,,,,,,
26278_at,SACS,,,,,,,,,,,,,,,,,,,
22908_at,SACM1L,,,,,,,,,,,,,,,,,,,
29901_at,SAC3D1,,,,,,,,,,,,,,,,,,,
113174_at,SAAL1,,,,,,,,,,,,,,,,,,,
6291_at,SAA4,,,,,,,,,,,,,,,,,,,
6290_at,SAA3P,,,,,,,,,,,,,,,,,,,
6289_at,SAA2,,,,,,,,,,,,,,,,,,,
6288_at,SAA1,,,,,,,,,,,,,,,,,,,
53637_at,S1PR5,,,,,,,,,,,,,,,,,,,
8698_at,S1PR4,,,,,,,,,,,,,,,,,,,
1903_at,S1PR3,,,,,,,,,,,,,,,,,,,
9294_at,S1PR2,,,,,,,,,,,,,,,,,,,
1901_at,S1PR1,,,,,,,,,,,,,,,,,,,
170591_at,S100Z,,,,,,,,,,,,,,,,,,,
64766_at,S100PBP,,,,,,,,,,,,,,,,,,,
6286_at,S100P,,,,,,,,,,,,,,,,,,,
795_at,S100G,,,,,,,,,,,,,,,,,,,
6285_at,S100B,,,,,,,,,,,,,,,,,,,
6280_at,S100A9,,,,,,,,,,,,,,,,,,,
6279_at,S100A8,,,,,,,,,,,,,,,,,,,
645922_at,S100A7L2,,,,,,,,,,,,,,,,,,,
338324_at,S100A7A,,,,,,,,,,,,,,,,,,,
6278_at,S100A7,,,,,,,,,,,,,,,,,,,
6277_at,S100A6,,,,,,,,,,,,,,,,,,,
6276_at,S100A5,,,,,,,,,,,,,,,,,,,
6275_at,S100A4,,,,,,,,,,,,,,,,,,,
6274_at,S100A3,,,,,,,,,,,,,,,,,,,
6273_at,S100A2,,,,,,,,,,,,,,,,,,,
140576_at,S100A16,,,,,,,,,,,,,,,,,,,
57402_at,S100A14,,,,,,,,,,,,,,,,,,,
6284_at,S100A13,,,,,,,,,,,,,,,,,,,
6283_at,S100A12,,,,,,,,,,,,,,,,,,,
6282_at,S100A11,,,,,,,,,,,,,,,,,,,
6281_at,S100A10,,,,,,,,,,,,,,,,,,,
6271_at,S100A1,,,,,,,,,,,,,,,,,,,
6263_at,RYR3,,,,,,,,,,,,,,,,,,,
6262_at,RYR2,,,,,,,,,,,,,,,,,,,
6261_at,RYR1,,,,,,,,,,,,,,,,,,,
6260_at,RYKP1,,,,,,,,,,,,,,,,,,,
6259_at,RYK,,,,,,,,,,,,,,,,,,,
23429_at,RYBP,,,,,,,,,,,,,,,,,,,
104169670_at,RXYLT1-AS1,,,,,,,,,,,,,,,,,,,
10329_at,RXYLT1,,,,,,,,,,,,,,,,,,,
6258_at,RXRG,,,,,,,,,,,,,,,,,,,
6257_at,RXRB,,,,,,,,,,,,,,,,,,,
6256_at,RXRA,,,,,,,,,,,,,,,,,,,
339403_at,RXFP4,,,,,,,,,,,,,,,,,,,
51289_at,RXFP3,,,,,,,,,,,,,,,,,,,
122042_at,RXFP2,,,,,,,,,,,,,,,,,,,
59350_at,RXFP1,,,,,,,,,,,,,,,,,,,
647009_at,RWDD4P2,,,,,,,,,,,,,,,,,,,
100419903_at,RWDD4P1,,,,,,,,,,,,,,,,,,,
201965_at,RWDD4,,,,,,,,,,,,,,,,,,,
25950_at,RWDD3,,,,,,,,,,,,,,,,,,,
10069_at,RWDD2B,,,,,,,,,,,,,,,,,,,
112611_at,RWDD2A,,,,,,,,,,,,,,,,,,,
727789_at,RWDD1P3,,,,,,,,,,,,,,,,,,,
51389_at,RWDD1,,,,,,,,,,,,,,,,,,,
10856_at,RUVBL2,,,,,,,,,,,,,,,,,,,
100874089_at,RUVBL1-AS1,,,,,,,,,,,,,,,,,,,
8607_at,RUVBL1,,,,,,,,,,,,,,,,,,,
9853_at,RUSC2,,,,,,,,,,,,,,,,,,,
284618_at,RUSC1-AS1,,,,,,,,,,,,,,,,,,,
23623_at,RUSC1,,,,,,,,,,,,,,,,,,,
864_at,RUNX3,,,,,,,,,,,,,,,,,,,
105375077_at,RUNX2-AS1,,,,,,,,,,,,,,,,,,,
860_at,RUNX2,,,,,,,,,,,,,,,,,,,
862_at,RUNX1T1,,,,,,,,,,,,,,,,,,,
80215_at,RUNX1-IT1,,,,,,,,,,,,,,,,,,,
861_at,RUNX1,,,,,,,,,,,,,,,,,,,
154661_at,RUNDC3B,,,,,,,,,,,,,,,,,,,
101926996_at,RUNDC3A-AS1,,,,,,,,,,,,,,,,,,,
10900_at,RUNDC3A,,,,,,,,,,,,,,,,,,,
146923_at,RUNDC1,,,,,,,,,,,,,,,,,,,
285180_at,RUFY4,,,,,,,,,,,,,,,,,,,
22902_at,RUFY3,,,,,,,,,,,,,,,,,,,
55680_at,RUFY2,,,,,,,,,,,,,,,,,,,
80230_at,RUFY1,,,,,,,,,,,,,,,,,,,
80183_at,RUBCNL,,,,,,,,,,,,,,,,,,,
9711_at,RUBCN,,,,,,,,,,,,,,,,,,,
25914_at,RTTN,,,,,,,,,,,,,,,,,,,
51637_at,RTRAF,,,,,,,,,,,,,,,,,,,
285093_at,RTP5,,,,,,,,,,,,,,,,,,,
64108_at,RTP4,,,,,,,,,,,,,,,,,,,
83597_at,RTP3,,,,,,,,,,,,,,,,,,,
344892_at,RTP2,,,,,,,,,,,,,,,,,,,
132112_at,RTP1,,,,,,,,,,,,,,,,,,,
349667_at,RTN4RL2,,,,,,,,,,,,,,,,,,,
146760_at,RTN4RL1,,,,,,,,,,,,,,,,,,,
65078_at,RTN4R,,,,,,,,,,,,,,,,,,,
84816_at,RTN4IP1,,,,,,,,,,,,,,,,,,,
57142_at,RTN4,,,,,,,,,,,,,,,,,,,
152905_at,RTN3P1,,,,,,,,,,,,,,,,,,,
10313_at,RTN3,,,,,,,,,,,,,,,,,,,
6253_at,RTN2,,,,,,,,,,,,,,,,,,,
6252_at,RTN1,,,,,,,,,,,,,,,,,,,
57529_at,RTL9,,,,,,,,,,,,,,,,,,,
8933_at,RTL8C,,,,,,,,,,,,,,,,,,,
441518_at,RTL8B,,,,,,,,,,,,,,,,,,,
26071_at,RTL8A,,,,,,,,,,,,,,,,,,,
84247_at,RTL6,,,,,,,,,,,,,,,,,,,
340526_at,RTL5,,,,,,,,,,,,,,,,,,,
340595_at,RTL4,,,,,,,,,,,,,,,,,,,
203430_at,RTL3,,,,,,,,,,,,,,,,,,,
79680_at,RTL10,,,,,,,,,,,,,,,,,,,
388015_at,RTL1,,,,,,,,,,,,,,,,,,,
219790_at,RTKN2,,,,,,,,,,,,,,,,,,,
6242_at,RTKN,,,,,,,,,,,,,,,,,,,
51507_at,RTF2,,,,,,,,,,,,,,,,,,,
23168_at,RTF1,,,,,,,,,,,,,,,,,,,
100421429_at,RTEL1P1,,,,,,,,,,,,,,,,,,,
51750_at,RTEL1,,,,,,,,,,,,,,,,,,,
51493_at,RTCB,,,,,,,,,,,,,,,,,,,
100506007_at,RTCA-AS1,,,,,,,,,,,,,,,,,,,
8634_at,RTCA,,,,,,,,,,,,,,,,,,,
83546_at,RTBDN,,,,,,,,,,,,,,,,,,,
100133308_at,RSU1P2,,,,,,,,,,,,,,,,,,,
6251_at,RSU1,,,,,,,,,,,,,,,,,,,
57035_at,RSRP1,,,,,,,,,,,,,,,,,,,
65117_at,RSRC2,,,,,,,,,,,,,,,,,,,
51319_at,RSRC1,,,,,,,,,,,,,,,,,,,
89970_at,RSPRY1,,,,,,,,,,,,,,,,,,,
343637_at,RSPO4,,,,,,,,,,,,,,,,,,,
84870_at,RSPO3,,,,,,,,,,,,,,,,,,,
340419_at,RSPO2,,,,,,,,,,,,,,,,,,,
284654_at,RSPO1,,,,,,,,,,,,,,,,,,,
221421_at,RSPH9,,,,,,,,,,,,,,,,,,,
81492_at,RSPH6A,,,,,,,,,,,,,,,,,,,
345895_at,RSPH4A,,,,,,,,,,,,,,,,,,,
83861_at,RSPH3,,,,,,,,,,,,,,,,,,,
27156_at,RSPH14,,,,,,,,,,,,,,,,,,,
728194_at,RSPH10B2,,,,,,,,,,,,,,,,,,,
222967_at,RSPH10B,,,,,,,,,,,,,,,,,,,
89765_at,RSPH1,,,,,,,,,,,,,,,,,,,
51187_at,RSL24D1,,,,,,,,,,,,,,,,,,,
26156_at,RSL1D1,,,,,,,,,,,,,,,,,,,
51773_at,RSF1,,,,,,,,,,,,,,,,,,,
6248_at,RSC1A1,,,,,,,,,,,,,,,,,,,
222194_at,RSBN1L,,,,,,,,,,,,,,,,,,,
54665_at,RSBN1,,,,,,,,,,,,,,,,,,,
91543_at,RSAD2,,,,,,,,,,,,,,,,,,,
55316_at,RSAD1,,,,,,,,,,,,,,,,,,,
6247_at,RS1,,,,,,,,,,,,,,,,,,,
100505676_at,RRS1-AS1,,,,,,,,,,,,,,,,,,,
23212_at,RRS1,,,,,,,,,,,,,,,,,,,
9136_at,RRP9,,,,,,,,,,,,,,,,,,,
23378_at,RRP8,,,,,,,,,,,,,,,,,,,
91695_at,RRP7BP,,,,,,,,,,,,,,,,,,,
27341_at,RRP7A,,,,,,,,,,,,,,,,,,,
88745_at,RRP36,,,,,,,,,,,,,,,,,,,
23076_at,RRP1B,,,,,,,,,,,,,,,,,,,
51018_at,RRP15,,,,,,,,,,,,,,,,,,,
23223_at,RRP12,,,,,,,,,,,,,,,,,,,
8568_at,RRP1,,,,,,,,,,,,,,,,,,,
51093_at,RRNAD1,,,,,,,,,,,,,,,,,,,
100131998_at,RRN3P3,,,,,,,,,,,,,,,,,,,
653390_at,RRN3P2,,,,,,,,,,,,,,,,,,,
730092_at,RRN3P1,,,,,,,,,,,,,,,,,,,
54700_at,RRN3,,,,,,,,,,,,,,,,,,,
100420159_at,RRM2P3,,,,,,,,,,,,,,,,,,,
50484_at,RRM2B,,,,,,,,,,,,,,,,,,,
6241_at,RRM2,,,,,,,,,,,,,,,,,,,
6240_at,RRM1,,,,,,,,,,,,,,,,,,,
10692_at,RRH,,,,,,,,,,,,,,,,,,,
6239_at,RREB1,,,,,,,,,,,,,,,,,,,
6238_at,RRBP1,,,,,,,,,,,,,,,,,,,
22800_at,RRAS2,,,,,,,,,,,,,,,,,,,
6237_at,RRAS,,,,,,,,,,,,,,,,,,,
58528_at,RRAGD,,,,,,,,,,,,,,,,,,,
64121_at,RRAGC,,,,,,,,,,,,,,,,,,,
10325_at,RRAGB,,,,,,,,,,,,,,,,,,,
10670_at,RRAGA,,,,,,,,,,,,,,,,,,,
6236_at,RRAD,,,,,,,,,,,,,,,,,,,
84881_at,RPUSD4,,,,,,,,,,,,,,,,,,,
285367_at,RPUSD3,,,,,,,,,,,,,,,,,,,
27079_at,RPUSD2,,,,,,,,,,,,,,,,,,,
113000_at,RPUSD1,,,,,,,,,,,,,,,,,,,
57521_at,RPTOR,,,,,,,,,,,,,,,,,,,
126638_at,RPTN,,,,,,,,,,,,,,,,,,,
653162_at,RPSAP9,,,,,,,,,,,,,,,,,,,
101927158_at,RPSAP69,,,,,,,,,,,,,,,,,,,
644464_at,RPSAP61,,,,,,,,,,,,,,,,,,,
388524_at,RPSAP58,,,,,,,,,,,,,,,,,,,
204010_at,RPSAP52,,,,,,,,,,,,,,,,,,,
100270918_at,RPSAP41,,,,,,,,,,,,,,,,,,,
100128888_at,RPSAP36,,,,,,,,,,,,,,,,,,,
391598_at,RPSAP31,,,,,,,,,,,,,,,,,,,
729209_at,RPSAP26,,,,,,,,,,,,,,,,,,,
730029_at,RPSAP19,,,,,,,,,,,,,,,,,,,
387867_at,RPSAP12,,,,,,,,,,,,,,,,,,,
3921_at,RPSA,,,,,,,,,,,,,,,,,,,
388556_at,RPS9P4,,,,,,,,,,,,,,,,,,,
267009_at,RPS9P2,,,,,,,,,,,,,,,,,,,
6203_at,RPS9,,,,,,,,,,,,,,,,,,,
728553_at,RPS8P8,,,,,,,,,,,,,,,,,,,
6202_at,RPS8,,,,,,,,,,,,,,,,,,,
645884_at,RPS7P5,,,,,,,,,,,,,,,,,,,
388363_at,RPS7P1,,,,,,,,,,,,,,,,,,,
6201_at,RPS7,,,,,,,,,,,,,,,,,,,
100131467_at,RPS6P9,,,,,,,,,,,,,,,,,,,
728131_at,RPS6P6,,,,,,,,,,,,,,,,,,,
392358_at,RPS6P13,,,,,,,,,,,,,,,,,,,
440086_at,RPS6P1,,,,,,,,,,,,,,,,,,,
83694_at,RPS6KL1,,,,,,,,,,,,,,,,,,,
26750_at,RPS6KC1,,,,,,,,,,,,,,,,,,,
6199_at,RPS6KB2,,,,,,,,,,,,,,,,,,,
6198_at,RPS6KB1,,,,,,,,,,,,,,,,,,,
27330_at,RPS6KA6,,,,,,,,,,,,,,,,,,,
9252_at,RPS6KA5,,,,,,,,,,,,,,,,,,,
8986_at,RPS6KA4,,,,,,,,,,,,,,,,,,,
6197_at,RPS6KA3,,,,,,,,,,,,,,,,,,,
100874353_at,RPS6KA2-IT1,,,,,,,,,,,,,,,,,,,
